0.4099 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
426.0333 	INFO 	Loaded monitor calibration from ['2019_09_15 13:06']
426.3407 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
427.1657 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x10a47ba20>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x121a9f2e8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
427.1660 	EXP 	window1: mouseVisible = True
427.1660 	EXP 	window1: recordFrameIntervals = False
427.3309 	EXP 	window1: recordFrameIntervals = True
427.5143 	DEBUG 	Screen (0) actual frame rate measured at 60.04
427.5144 	EXP 	window1: recordFrameIntervals = False
427.6955 	EXP 	Created consent_page1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='consent_pages/consent1.png', interpolate=True, mask=None, maskParams=None, name='consent_page1', opacity=1.0, ori=0.0, pos=array([0.   , 0.125]), size=array([1.  , 1.75]), texRes=512, units='norm', win=Window(...))
427.8813 	EXP 	Created stc_consent1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='stc_consent1', opacity=1.0, ori=0, pos=array([ 0. , -0.9]), rgb=array([255., 255., 255.]), text='When ready, press space to continue.', units='norm', win=Window(...), wrapWidth=1)
427.9383 	EXP 	Created consent_page3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='consent_pages/consent2.png', interpolate=True, mask=None, maskParams=None, name='consent_page3', opacity=1.0, ori=0.0, pos=array([0.   , 0.125]), size=array([1.  , 1.75]), texRes=512, units='norm', win=Window(...))
