subjectGroup,browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,link,calibration
"4",Microsoft Edge,87.0.664.47,Windows,en-US,2020-11-26_06:26:35,2020-11-25_23:26:35,https://www.testable.org/experiment/4058/666579/start?sona_id=66446,0.85

rowNo,randomBlock,if,then,stim1,stim2,key,type,head,stimFormat,stimPos,ITI,keyboard,button1,button2,responseType,responseOptions,responseRows,feedback,feedbackTime,feedbackOptions,required,pageBreak,pageName,subjectGroup,abstract_stim1,abstract_stim2,stimPos_actual,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
1627,"0",1;2,end;+1,ugrad_consent3,"","",test,"",.png,"","","",Do not agree,Agree,"","","","","","","","","","4","","","","",0,0,275385,"2",1916,"",""
1632,"2","","",SHINEd_berry2,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","4",beta,none,0 50,749,0,0,394320,h,3947,"0",""
1630,"1","","",SHINEd_lemon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","4",alpha,none,0 50,750,0,0,400119,h,1536,"1",""
1635,"1","","",SHINEd_lemon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","4",alpha,none,0 50,749,45,"16.65",405996,g,1635,"0",""
1637,"2","","",SHINEd_berry2,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","4",beta,none,0 50,750,45,"16.66",411008,g,769,"1",""
1642,"2","","",SHINEd_berry2,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","4",beta,none,0 50,749,45,"16.65",416077,g,824,"1",""
1640,"1","","",SHINEd_lemon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","4",alpha,none,0 50,750,45,"16.66",420916,h,584,"1",""
1645,"1","","",SHINEd_lemon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","4",alpha,none,0 50,749,45,"16.65",425751,h,590,"1",""
1647,"2","","",SHINEd_berry2,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","4",beta,none,0 50,749,45,"16.66",430395,g,388,"1",""
1652,"2","","",SHINEd_berry2,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","4",beta,none,0 50,749,45,"16.65",435195,g,542,"1",""
1650,"1","","",SHINEd_lemon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","4",alpha,none,0 50,749,45,"16.65",439879,h,430,"1",""
1655,"1","","",SHINEd_lemon,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","4",alpha,none,0 50,749,45,"16.65",444602,h,473,"1",""
1657,"2","","",SHINEd_berry2,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","4",beta,none,0 50,750,45,"16.65",449344,g,486,"1",""
1662,"2","","","",SHINEd_berry2,g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","4",none,beta,-200 50;200 50,749,45,"16.65",454299,g,695,"1",""
1660,"1","","","",SHINEd_lemon,h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","4",none,alpha,-200 50;200 50,749,45,"16.66",459138,h,588,"1",""
1667,"2","","",SHINEd_berry2,"",g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","4",beta,none,-200 50;200 50,749,45,"16.65",463806,g,410,"1",""
1665,"1","","",SHINEd_lemon,"",h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","4",alpha,none,-200 50;200 50,749,45,"16.65",468757,h,697,"1",""
1672,"2","","","",SHINEd_berry2,g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","4",none,beta,-200 50;200 50,749,45,"16.65",473446,g,441,"1",""
1670,"1","","","",SHINEd_lemon,h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","4",none,alpha,-200 50;200 50,749,45,"16.65",478203,h,502,"1",""
1675,"1","","",SHINEd_lemon,"",h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","4",alpha,none,-200 50;200 50,749,45,"16.65",483085,h,621,"1",""
1677,"2","","",SHINEd_berry2,"",g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","4",beta,none,-200 50;200 50,749,45,"16.65",487715,g,388,"1",""
1680,"1","","","",SHINEd_lemon,h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","4",none,alpha,-200 50;200 50,749,45,"16.65",492407,h,450,"1",""
1682,"2","","","",SHINEd_berry2,g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","4",none,beta,-200 50;200 50,749,45,"16.65",497154,g,502,"1",""
1685,"1","","",SHINEd_lemon,"",h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","4",alpha,none,-200 50;200 50,749,45,"16.65",501890,h,491,"1",""
