subjectGroup,browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,link,calibration
"1",Chrome,72.0.3626.81,MacOS,en-US,2020-12-04_18:03:45,2020-12-04_12:03:45,https://www.testable.org/experiment/4058/666579/start?sona_id=64797,1

rowNo,randomBlock,if,then,stim1,stim2,key,type,head,stimFormat,stimPos,ITI,keyboard,button1,button2,responseType,responseOptions,responseRows,feedback,feedbackTime,feedbackOptions,required,pageBreak,pageName,subjectGroup,abstract_stim1,abstract_stim2,stimPos_actual,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
4,"0",1;2,end;+1,ugrad_consent3,"","",test,"",.png,"","","",Do not agree,Agree,"","","","","","","","","","1","","","","",0,0,63531,"2",3476,"",""
9,"2","","",SHINEd_melon,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",beta,none,0 50,750,0,0,90013,h,5451,"0",""
7,"1","","",SHINEd_berry2,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",alpha,none,0 50,743,0,0,96364,h,2110,"1",""
14,"2","","",SHINEd_melon,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",beta,none,0 50,750,45,"16.67",102271,g,1668,"1",""
12,"1","","",SHINEd_berry2,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",alpha,none,0 50,750,45,"16.51",108911,h,2386,"1",""
17,"1","","",SHINEd_berry2,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",alpha,none,0 50,750,45,"16.67",114351,h,1193,"1",""
19,"2","","",SHINEd_melon,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",beta,none,0 50,750,45,"16.67",119228,g,633,"1",""
22,"1","","",SHINEd_berry2,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",alpha,none,0 50,750,45,"16.67",125839,h,2361,"1",""
24,"2","","",SHINEd_melon,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",beta,none,0 50,750,45,"16.67",130611,g,526,"1",""
29,"2","","",SHINEd_melon,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",beta,none,0 50,750,45,"16.67",135861,g,1008,"1",""
27,"1","","",SHINEd_berry2,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",alpha,none,0 50,750,45,"16.67",140550,h,444,"1",""
32,"1","","",SHINEd_berry2,"",h,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",alpha,none,0 50,750,45,"16.67",145602,h,813,"1",""
34,"2","","",SHINEd_melon,"",g,test,"",.png,0 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",beta,none,0 50,750,45,"16.67",150459,g,613,"1",""
37,"1","","","",SHINEd_berry2,h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",none,alpha,-200 50;200 50,750,45,"16.67",155371,h,658,"1",""
39,"2","","","",SHINEd_melon,g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",none,beta,-200 50;200 50,750,45,"16.67",160185,g,567,"1",""
42,"1","","",SHINEd_berry2,"",h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",alpha,none,-200 50;200 50,750,45,"16.67",165049,h,614,"1",""
44,"2","","",SHINEd_melon,"",g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",beta,none,-200 50;200 50,754,45,"16.67",169688,g,383,"1",""
47,"1","","","",SHINEd_berry2,h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",none,alpha,-200 50;200 50,750,45,"16.67",174336,h,399,"1",""
49,"2","","","",SHINEd_melon,g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",none,beta,-200 50;200 50,750,45,"16.75",179520,g,932,"1",""
54,"2","","",SHINEd_melon,"",g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",beta,none,-200 50;200 50,750,45,"16.67",184806,g,1049,"1",""
52,"1","","",SHINEd_berry2,"",h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",alpha,none,-200 50;200 50,750,45,"16.67",190291,h,1234,"1",""
57,"1","","","",SHINEd_berry2,h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",none,alpha,-200 50;200 50,750,45,"16.67",196114,h,1571,"1",""
59,"2","","","",SHINEd_melon,g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",none,beta,-200 50;200 50,750,45,"16.67",201665,g,1304,"1",""
64,"2","","",SHINEd_melon,"",g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",beta,none,-200 50;200 50,750,45,"16.67",206952,g,1045,"1",""
62,"1","","",SHINEd_berry2,"",h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",alpha,none,-200 50;200 50,750,45,"16.67",211901,h,710,"1",""
69,"2","","",SHINEd_berry2,SHINEd_pepper,h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",alpha,phi,-200 50;200 50,750,45,"16.67",218417,h,2272,"1",""
73,"4","","",SHINEd_melon,SHINEd_pepper,g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",beta,phi,-200 50;200 50,750,45,"16.67",224149,g,1487,"1",""
67,"1","","",SHINEd_lemon,SHINEd_berry2,h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",theta,alpha,-200 50;200 50,750,45,"16.67",229503,h,1104,"1",""
71,"3","","",SHINEd_lemon,SHINEd_melon,g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",theta,beta,-200 50;200 50,750,45,"16.67",235062,g,1313,"1",""
82,"4","","",SHINEd_pepper,SHINEd_melon,g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",phi,beta,-200 50;200 50,750,45,"16.67",240323,g,1020,"1",""
76,"1","","",SHINEd_berry2,SHINEd_lemon,h,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Chess (H).; incorrect: Incorrect.  They like to play Chess (H).,"2000",sameScreen,"","","","1",alpha,theta,-200 50;200 50,750,45,"16.67",245578,h,1009,"1",""
80,"3","","",SHINEd_melon,SHINEd_lemon,g,test,"",.png,-200 50;200 50,"750",h g,"","","","","",correct: Correct.  They like to play Go (G).; incorrect: Incorrect.  They like to play Go (G).,"2000",sameScreen,"","","","1",beta,theta,-200 50;200 50,750,45,"16.67",250793,g,969,"1",""
